H [A/m];B [T]
-67.4777709;-0.477696115
-68.08219353;-0.485278593
-68.72723991;-0.492861071
-69.40539533;-0.500443549
-70.09462251;-0.508026027
-70.79724686;-0.515608505
-71.44925135;-0.523190983
-72.02827657;-0.530773461
-72.68794919;-0.538355939
-73.44426828;-0.545938417
-74.22263633;-0.553520895
-75.07589383;-0.561103373
-75.96096112;-0.568685851
-76.81762113;-0.576268329
-77.68764968;-0.583850807
-78.55513599;-0.591433285
-79.45867459;-0.599015763
-80.45451951;-0.606598241
-81.59010509;-0.614180719
-82.85524516;-0.621763197
-84.10246684;-0.629345675
-85.18955065;-0.636928153
-86.32032777;-0.644510631
-87.56408382;-0.652093109
-88.98485984;-0.659675587
-90.31346701;-0.667258065
-91.64589671;-0.674840543
-93.05419698;-0.682423021
-94.59752612;-0.690005499
-96.29412316;-0.697587977
-97.94125995;-0.705170455
-99.57046371;-0.712752933
-101.366209;-0.720335411
-103.1594671;-0.727917889
-104.8391617;-0.735500367
-106.5290923;-0.743082845
-108.9580078;-0.750665323
-100.1822691;-0.743082845
-90.85787949;-0.735500367
-82.4742587;-0.727917889
-74.85594773;-0.720335411
-67.91475679;-0.712752933
-61.20880179;-0.705170455
-55.11297649;-0.697587977
-49.55246616;-0.690005499
-44.01203337;-0.682423021
-38.90551544;-0.674840543
-34.05497121;-0.667258065
-29.58113426;-0.659675587
-25.44566433;-0.652093109
-21.59017319;-0.644510631
-17.81123978;-0.636928153
-14.41929418;-0.629345675
-11.22185558;-0.621763197
-8.029710001;-0.614180719
-4.882504718;-0.606598241
-1.978767486;-0.599015763
0.612117334;-0.591433285
3.07242524;-0.583850807
5.520392443;-0.576268329
7.933120915;-0.568685851
10.15511604;-0.561103373
12.08157314;-0.553520895
13.91475738;-0.545938417
15.61755142;-0.538355939
17.20744762;-0.530773461
18.76037791;-0.523190983
20.32739564;-0.515608505
21.82895833;-0.508026027
23.1094777;-0.500443549
24.33864974;-0.492861071
25.54431113;-0.485278593
26.71849705;-0.477696115
27.80713226;-0.470113637
28.81835077;-0.462531159
29.76905124;-0.454948681
30.67416887;-0.447366203
31.53121235;-0.439783725
32.38022511;-0.432201247
33.21866713;-0.424618769
34.01440803;-0.417036291
34.78954154;-0.409453813
35.53682064;-0.401871335
36.21042435;-0.394288857
36.85046741;-0.386706379
37.44856525;-0.379123901
38.00566838;-0.371541423
38.55398194;-0.363958945
39.08392786;-0.356376467
39.56309916;-0.348793989
39.98805977;-0.341211511
40.39849095;-0.333629032
40.80672967;-0.326046554
41.20128119;-0.318464076
41.57507464;-0.310881598
41.94377734;-0.30329912
42.31015009;-0.295716642
42.65298435;-0.288134164
42.96345559;-0.280551686
43.23996868;-0.272969208
43.48500239;-0.26538673
43.72480812;-0.257804252
43.98113984;-0.250221774
44.25168418;-0.242639296
44.51552225;-0.235056818
44.76133388;-0.22747434
44.99145677;-0.219891862
45.21962354;-0.212309384
45.45278863;-0.204726906
45.68640653;-0.197144428
45.91418128;-0.18956195
46.13575482;-0.181979472
46.35189904;-0.174396994
46.56005265;-0.166814516
46.75652658;-0.159232038
46.94362218;-0.15164956
47.12523603;-0.144067082
47.3047295;-0.136484604
47.48783742;-0.128902126
47.67312465;-0.121319648
47.85580124;-0.11373717
48.03403739;-0.106154692
48.20659077;-9.86E-02
48.37201851;-9.10E-02
48.52921732;-8.34E-02
48.67716507;-7.58E-02
48.82468296;-6.82E-02
48.97617466;-6.07E-02
49.1289432;-5.31E-02
49.28126983;-4.55E-02
49.44559288;-3.79E-02
49.62415578;-3.03E-02
49.79163674;-2.27E-02
49.94635789;-1.52E-02
50.11579732;-7.58E-03
50.30519855;0.00E+00
50.48675357;7.58E-03
50.65218157;1.52E-02
50.81788814;2.27E-02
50.98628493;3.03E-02
51.14960374;3.79E-02
51.30983945;4.55E-02
51.47056083;5.31E-02
51.62621727;6.07E-02
51.77243846;6.82E-02
51.91301871;7.58E-02
52.05341966;8.34E-02
52.19645638;9.10E-02
52.3462035;9.86E-02
52.50680655;0.106154692
52.67738086;0.11373717
52.85324369;0.121319648
53.03732671;0.128902126
53.22482761;0.136484604
53.40559329;0.144067082
53.58513104;0.15164956
53.75691645;0.159232038
53.92344673;0.166814516
54.09900651;0.174396994
54.27633081;0.181979472
54.46166273;0.18956195
54.66485355;0.197144428
54.87453255;0.204726906
55.07664662;0.212309384
55.26305675;0.219891862
55.43848109;0.22747434
55.60589018;0.235056818
55.78161232;0.242639296
55.98027921;0.250221774
56.19896929;0.257804252
56.45274771;0.26538673
56.71948018;0.272969208
56.9677837;0.280551686
57.20971874;0.288134164
57.4579849;0.295716642
57.72517397;0.30329912
58.03988186;0.310881598
58.37327537;0.318464076
58.7044403;0.326046554
59.03327576;0.333629032
59.36821268;0.341211511
59.71464895;0.348793989
60.06571943;0.356376467
60.44387899;0.363958945
60.83469805;0.371541423
61.24066182;0.379123901
61.66954557;0.386706379
62.09456777;0.394288857
62.51328073;0.401871335
62.95458759;0.409453813
63.41340262;0.417036291
63.89258622;0.424618769
64.37762115;0.432201247
64.85642452;0.439783725
65.34788847;0.447366203
65.86321494;0.454948681
66.39542352;0.462531159
66.92885912;0.470113637
67.4777709;0.477696115
68.08219353;0.485278593
68.72723991;0.492861071
69.40539533;0.500443549
70.09462251;0.508026027
70.79724686;0.515608505
71.44925135;0.523190983
72.02827657;0.530773461
72.68794919;0.538355939
73.44426828;0.545938417
74.22263633;0.553520895
75.07589383;0.561103373
75.96096112;0.568685851
76.81762113;0.576268329
77.68764968;0.583850807
78.55513599;0.591433285
79.45867459;0.599015763
80.45451951;0.606598241
81.59010509;0.614180719
82.85524516;0.621763197
84.10246684;0.629345675
85.18955065;0.636928153
86.32032777;0.644510631
87.56408382;0.652093109
88.98485984;0.659675587
90.31346701;0.667258065
91.64589671;0.674840543
93.05419698;0.682423021
94.59752612;0.690005499
96.29412316;0.697587977
97.94125995;0.705170455
99.57046371;0.712752933
101.366209;0.720335411
103.1594671;0.727917889
104.8391617;0.735500367
106.5290923;0.743082845
